file,version,commit_id
iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/IcebergTableUtil.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
iceberg/iceberg-handler/src/test/java/org/apache/iceberg/mr/hive/TestHiveIcebergStatistics.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/IcebergAcidUtil.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HMSHandler.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/client/TestListPartitions.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestParseUtilsStagingDir.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/Context.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMaterializedViewsRegistry.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/parse/ParseUtils.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
jdbc/src/java/org/apache/hive/jdbc/Utils.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
jdbc/src/test/org/apache/hive/jdbc/TestHiveConnection.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveAggregateSplitRule.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveJoinConstraintsRule.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdRowCount.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/test/org/apache/hadoop/hive/metastore/txn/TestHeartbeatTxnRangeFunction.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/test/org/apache/hadoop/hive/metastore/txn/TestTxnHandler.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/jdbc/functions/HeartbeatTxnRangeFunction.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveAlterHandler.java,2.3.10,5160d3af392248255f68e41e1e0557eae4d95273
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveAlterHandler.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,2.3.10,5160d3af392248255f68e41e1e0557eae4d95273
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,2.3.10,5160d3af392248255f68e41e1e0557eae4d95273
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/RawStore.java,2.3.10,5160d3af392248255f68e41e1e0557eae4d95273
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/RawStore.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/client/TestTablesCreateDropAlterTruncate.java,2.3.10,5160d3af392248255f68e41e1e0557eae4d95273
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/client/TestTablesCreateDropAlterTruncate.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/HiveIcebergMetaHook.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/metadata/SessionHiveMetaStoreClient.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/metadata/Table.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/parse/HiveTableName.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
llap-common/src/gen/protobuf/gen-java/org/apache/hadoop/hive/llap/daemon/rpc/LlapDaemonProtocolProtos.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
llap-common/src/gen/protobuf/gen-java/org/apache/hadoop/hive/llap/plugin/rpc/LlapPluginProtocolProtos.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/gen/protobuf/gen-java/org/apache/hadoop/hive/ql/hooks/proto/HiveHookEvents.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/gen/protobuf/gen-test/org/apache/hadoop/hive/ql/io/protobuf/SampleProtos.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/ddl/view/materialized/alter/rebuild/AlterMaterializedViewRebuildAnalyzer.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/ddl/view/materialized/show/ShowMaterializedViewsFormatter.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveRelOptMaterialization.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/IncrementalRebuildMode.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/MaterializedViewIncrementalRewritingRelVisitor.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/MaterializedViewRewritingRelVisitor.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/test/org/apache/hadoop/hive/ql/metadata/TestMaterializedViewsCache.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestHiveAugmentSnapshotMaterializationRule.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestHivePushdownSnapshotFilterRule.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestMaterializedViewIncrementalRewritingRelVisitor.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestRuleBase.java,4.0.1,3af4517eb8cfd9407ad34ed78a0b48b57dfaa264
ql/src/java/org/apache/hadoop/hive/ql/metadata/SessionHiveMetaStoreClient.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/utils/MetaStoreUtils.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/DatabaseProduct.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/parser/ExpressionTree.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/parser/PartFilterVisitor.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/TestPartFilterExprUtil.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
iceberg/iceberg-catalog/src/main/java/org/apache/iceberg/hive/MetastoreLock.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
iceberg/iceberg-handler/src/test/java/org/apache/iceberg/mr/hive/TestHiveIcebergStorageHandlerNoScan.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/HCatRecordReader.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/ddl/view/materialized/alter/rebuild/AlterMaterializedViewRebuildAnalyzer.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/HiveAggregateInsertDeleteIncrementalRewritingRule.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/HiveRowIsDeletedPropagator.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/InputRefShifter.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/MaterializedViewRewritingRelVisitor.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestHiveAugmentMaterializationRule.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestHiveAugmentSnapshotMaterializationRule.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestHivePushdownSnapshotFilterRule.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestHiveRowIsDeletedPropagator.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestRuleBase.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDTFStack.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/parse/type/RexNodeExprFactory.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
llap-server/src/java/org/apache/hadoop/hive/llap/cli/service/AsyncTaskCopyAuxJars.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/optimizer/SharedWorkOptimizer.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/exec/Registry.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/tools/schematool/TestSchemaToolForMetastore.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/FileOutputCommitterContainer.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
hcatalog/core/src/test/java/org/apache/hive/hcatalog/mapreduce/TestHCatDynamicPartitioned.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
hcatalog/core/src/test/java/org/apache/hive/hcatalog/mapreduce/TestHCatExternalDynamicPartitioned.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/ddl/view/materialized/alter/rewrite/AlterMaterializedViewRewriteOperation.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/ddl/view/materialized/show/ShowMaterializedViewsFormatter.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMaterializedViewsRegistry.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveRelOptMaterialization.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/metadata/MaterializationValidationResult.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/metadata/RewriteAlgorithm.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveMaterializedViewASTSubQueryRewriteShuttle.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveRelOptMaterializationValidator.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/parse/CBOPlan.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/parse/ParseUtils.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/test/org/apache/hadoop/hive/ql/metadata/TestMaterializedViewsCache.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/HiveIcebergFilterFactory.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
iceberg/iceberg-handler/src/test/java/org/apache/iceberg/mr/hive/TestHiveIcebergFilterFactory.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestTimedOutTxnNotificationLogging.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/HiveIcebergStorageHandler.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveStorageHandler.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveDateAddSqlOperator.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveDateSubSqlOperator.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveFromUnixTimeSqlOperator.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveToUnixTimestampSqlOperator.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
common/src/java/org/apache/hive/http/HttpServer.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/Main.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
service/src/java/org/apache/hive/service/cli/thrift/ThriftHttpCLIService.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/exec/vector/mapjoin/optimized/VectorMapJoinOptimizedCreateHashTable.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveRelDecorrelator.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/optimizer/MapJoinProcessor.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/exec/ExplainTask.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/metadata/Partition.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
itests/hive-unit/src/test/java/org/apache/hive/service/cli/thrift/TestThriftHttpCLIServiceFeatures.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
jdbc/src/java/org/apache/hive/jdbc/HttpRequestInterceptorBase.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
common/src/java/org/apache/hadoop/hive/ql/log/PerfLogger.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
common/src/test/org/apache/hadoop/hive/ql/log/PerfLoggerTest.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
parser/src/test/org/apache/hadoop/hive/ql/parse/TestParseDriver.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
common/src/java/org/apache/hadoop/hive/conf/HiveConf.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/tool/ZooKeeperStorage.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/security/ZooKeeperTokenStoreTestBase.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestRestrictedList.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
itests/hive-unit/src/test/java/org/apache/hive/service/server/InformationSchemaWithPrivilegeTestBase.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
jdbc/src/java/org/apache/hive/jdbc/Utils.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
jdbc/src/java/org/apache/hive/jdbc/ZooKeeperHiveClientHelper.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
llap-client/src/java/org/apache/hadoop/hive/registry/impl/ZkRegistryBase.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/common/SSLZookeeperFactory.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/common/ZooKeeperHiveHelper.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/conf/MetastoreConf.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/security/MetastoreDelegationTokenManager.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/security/ZooKeeperTokenStore.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/test/org/apache/hadoop/hive/ql/metadata/TestHive.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestCreateUdfEntities.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/security/authorization/plugin/TestHiveAuthorizerCheckInvocation.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
ql/src/java/org/apache/hadoop/hive/ql/ddl/function/AbstractFunctionAnalyzer.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
shims/0.23/src/main/java/org/apache/hadoop/hive/shims/Hadoop23Shims.java,4.0.0,183f8cb41d3dbed961ffd27999876468ff06690c
standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/security/TestTokenStoreDelegationTokenSecretManager.java,2.3.10,5160d3af392248255f68e41e1e0557eae4d95273
